TransactionID,TransactionDate,Amount,MerchantID,TransactionType,Location,IsFraud
85177,2023-12-21 03:52:35.958329,444.6,373,purchase,Houston,0
85178,2024-03-07 03:01:35.958332,4746.97,876,purchase,San Jose,0
85179,2024-06-30 01:21:35.958335,1888.54,544,purchase,Phoenix,0
85180,2024-07-08 06:17:35.958338,2779.65,681,refund,Los Angeles,0
85181,2024-09-21 21:41:35.958342,1356.66,402,refund,San Diego,0
85182,2024-03-26 03:59:35.958345,2619.74,443,purchase,Chicago,0
85183,2024-06-02 20:35:35.958348,2966.73,433,purchase,Philadelphia,0
85184,2023-12-17 12:55:35.958352,124.05,623,refund,San Antonio,0
85185,2024-04-23 14:25:35.958355,1005.89,150,refund,San Diego,0
85186,2024-08-04 17:24:35.958359,4233.95,957,purchase,San Diego,0
85187,2024-05-07 20:12:35.958362,580.15,806,purchase,San Antonio,0
85188,2023-12-21 13:08:35.958365,4185.89,935,refund,Chicago,0
85189,2024-08-15 16:29:35.958369,1939.71,791,purchase,Chicago,0
85190,2024-06-28 12:30:35.958372,378.96,20,refund,Houston,0
85191,2024-05-08 18:53:35.958375,4787.84,580,purchase,Los Angeles,0
85192,2024-03-06 03:42:35.958378,2782.51,585,purchase,Philadelphia,0
85193,2023-11-16 20:48:35.958382,1468.12,356,refund,Los Angeles,0
85194,2024-08-05 16:51:35.958385,4059.84,180,refund,San Jose,0
85195,2023-12-27 16:47:35.958388,3160.73,230,purchase,Philadelphia,0
85196,2024-06-02 07:23:35.958392,2022.55,163,refund,Dallas,0
85197,2024-08-15 12:30:35.958396,3239.65,838,purchase,Houston,0
85198,2024-09-06 04:13:35.958399,4713.4,89,purchase,Los Angeles,0
85199,2024-02-21 12:59:35.958403,3166.64,415,refund,Los Angeles,0
85200,2023-11-10 12:29:35.958406,4681.43,922,purchase,Los Angeles,0
85201,2024-01-06 11:28:35.958409,4355.56,766,purchase,Philadelphia,0
85202,2024-03-12 10:06:35.958413,3288.14,244,purchase,New York,0
85203,2024-08-22 13:54:35.958416,2680.71,474,refund,Dallas,0
85204,2024-09-17 01:18:35.958420,3368.68,219,purchase,Los Angeles,0
85205,2024-01-26 00:59:35.958423,2924.34,871,refund,New York,0
85206,2024-09-10 16:56:35.958426,3410.4,508,refund,Philadelphia,0
85207,2024-09-29 07:25:35.958429,3341.61,69,purchase,San Jose,0
85208,2024-07-16 06:55:35.958433,3795.07,568,purchase,New York,0
85209,2024-09-08 22:32:35.958436,4513.76,633,refund,Los Angeles,0
85210,2024-09-18 08:36:35.958439,4725.75,50,purchase,San Antonio,0
85211,2024-03-07 21:48:35.958443,3033.3,478,purchase,Chicago,0
85212,2024-04-13 12:37:35.958446,1262.02,381,refund,San Diego,0
85213,2024-08-25 20:21:35.958449,3930.69,214,purchase,Phoenix,0
85214,2024-06-25 11:46:35.958453,4109.0,788,purchase,Houston,0
85215,2024-05-31 19:19:35.958456,3376.6,840,refund,Los Angeles,0
85216,2024-04-01 00:15:35.958459,3655.58,411,refund,Los Angeles,0
85217,2024-09-27 16:12:35.958463,4221.32,691,refund,Dallas,0
85218,2024-09-15 23:41:35.958466,1875.16,584,purchase,Los Angeles,0
85219,2024-09-17 23:21:35.958480,1390.78,644,purchase,San Diego,0
85220,2024-06-01 01:45:35.958485,721.94,906,purchase,Houston,0
85221,2024-09-16 13:42:35.958491,600.34,498,purchase,Phoenix,0
85222,2024-03-07 04:30:35.958497,3319.54,632,purchase,San Antonio,0
85223,2024-02-02 13:21:35.958503,2089.91,69,purchase,San Antonio,0
85224,2024-03-20 15:56:35.958510,2228.38,840,refund,San Jose,0
85225,2024-09-09 10:39:35.958515,2682.08,582,purchase,San Antonio,0
85226,2024-04-09 05:38:35.958518,3738.21,792,purchase,Philadelphia,0
85227,2024-04-13 20:08:35.958521,1507.49,590,refund,Phoenix,0
85228,2023-12-30 15:41:35.958524,2475.31,318,purchase,New York,0
85229,2024-05-30 05:16:35.958528,439.96,397,refund,Houston,0
85230,2024-04-27 15:50:35.958531,4472.97,382,purchase,Los Angeles,0
85231,2024-09-26 14:27:35.958535,3503.32,213,refund,New York,0
85232,2024-08-15 01:39:35.958538,2753.58,700,purchase,New York,0
85233,2024-04-14 17:20:35.958541,1205.15,739,purchase,San Jose,0
85234,2023-10-23 15:04:35.958544,4676.76,857,purchase,Los Angeles,0
85235,2023-11-28 05:23:35.958548,709.42,743,purchase,San Diego,0
85236,2024-09-11 16:59:35.958551,3289.48,884,purchase,Phoenix,0
85237,2024-02-06 10:24:35.958555,3197.83,758,purchase,San Antonio,0
85238,2024-03-10 22:37:35.958558,3999.64,938,purchase,Phoenix,0
85239,2024-01-22 23:23:35.958561,3745.99,329,purchase,Houston,0
85240,2024-06-18 10:52:35.958565,1549.08,927,refund,New York,0
85241,2024-02-17 15:04:35.958568,775.19,630,refund,Dallas,0
85242,2024-06-18 18:57:35.958571,1822.05,19,refund,New York,0
85243,2024-03-15 18:27:35.958575,2010.51,960,purchase,Philadelphia,0
85244,2024-09-28 00:26:35.958578,1768.74,799,refund,San Diego,0
85245,2024-08-19 10:18:35.958581,988.55,976,refund,Houston,0
85246,2024-08-29 07:24:35.958584,1457.46,116,purchase,San Diego,0
85247,2024-01-12 06:41:35.958587,667.83,116,purchase,Chicago,0
85248,2024-03-11 01:24:35.958591,1494.44,737,purchase,Phoenix,0
85249,2024-08-04 08:58:35.958594,52.51,222,purchase,San Jose,0
85250,2024-03-28 15:43:35.958597,217.5,434,purchase,San Jose,0
85251,2024-03-27 17:23:35.958601,4771.68,868,purchase,Philadelphia,0
85252,2024-05-12 04:21:35.958604,2616.49,514,purchase,New York,0
85253,2024-05-12 15:37:35.958608,3007.4,624,refund,Philadelphia,0
85254,2024-06-22 14:13:35.958611,4932.68,64,purchase,Houston,0
85255,2024-04-01 14:59:35.958614,463.43,8,purchase,Dallas,0
85256,2024-06-16 00:01:35.958617,2295.5,179,refund,Houston,0
85257,2024-07-27 02:03:35.958621,4300.96,559,refund,Chicago,0
85258,2024-09-15 23:25:35.958624,3233.6,253,refund,San Jose,0
85259,2024-01-13 20:12:35.958627,2469.69,189,refund,Chicago,0
85260,2023-11-22 14:07:35.958631,3634.93,690,refund,San Diego,0
85261,2023-11-15 13:53:35.958634,3199.88,859,purchase,San Antonio,0
85262,2024-08-27 18:11:35.958637,877.26,276,refund,San Antonio,0
85263,2024-02-08 15:47:35.958641,1923.65,627,purchase,New York,0
85264,2024-08-11 05:19:35.958644,3812.73,243,purchase,Los Angeles,0
85265,2023-11-15 12:20:35.958647,448.41,820,purchase,San Diego,0
85266,2023-12-11 08:32:35.958651,2442.61,856,refund,New York,0
85267,2024-02-21 14:22:35.958654,4928.16,880,refund,Philadelphia,0
85268,2023-12-11 11:15:35.958658,2569.59,805,purchase,Chicago,0
85269,2024-04-26 08:38:35.958661,2840.0,204,refund,Houston,0
85270,2024-01-03 08:06:35.958664,3301.71,776,purchase,Phoenix,0
85271,2024-02-02 11:02:35.958668,4053.9,4,purchase,Chicago,0
85272,2024-05-13 06:59:35.958671,3062.58,689,purchase,Dallas,0
85273,2024-06-29 08:06:35.958675,3476.82,178,refund,Phoenix,0
85274,2024-02-21 02:14:35.958678,1671.14,14,purchase,New York,0
85275,2024-08-05 23:14:35.958681,1589.34,249,purchase,San Antonio,0
85276,2023-10-22 21:43:35.958684,1787.04,757,purchase,Houston,0
85277,2024-08-05 08:37:35.958688,4995.21,632,refund,Phoenix,0
85278,2024-07-23 17:40:35.958691,1572.1,818,purchase,Chicago,0
85279,2024-04-15 10:18:35.958694,379.35,800,purchase,San Antonio,0
85280,2024-04-11 06:37:35.958697,4767.85,222,purchase,San Diego,0
85281,2024-01-27 14:32:35.958701,1338.61,243,refund,San Diego,0
85282,2024-02-28 08:32:35.958704,2182.16,606,purchase,Chicago,0
85283,2024-10-04 06:30:35.958707,1943.36,910,refund,San Jose,0
85284,2024-09-21 20:33:35.958711,4578.47,753,purchase,New York,0
85285,2024-06-17 15:20:35.958714,3183.88,298,purchase,San Jose,0
85286,2024-10-03 04:39:35.958718,4402.65,737,purchase,Philadelphia,0
85287,2024-09-27 00:24:35.958721,2833.51,213,refund,San Jose,0
85288,2024-05-05 01:55:35.958724,2313.84,449,refund,San Jose,0
85289,2024-08-09 17:22:35.958727,3934.67,868,purchase,Philadelphia,0
85290,2023-11-02 05:15:35.958731,3057.64,600,purchase,Los Angeles,0
85291,2024-09-07 22:42:35.958734,49.06,189,purchase,Philadelphia,0
85292,2024-05-26 17:18:35.958737,1424.94,73,purchase,Chicago,0
85293,2024-07-17 11:02:35.958741,2263.52,795,purchase,San Diego,0
85294,2023-11-23 15:11:35.958744,3405.09,955,refund,San Jose,0
85295,2024-02-19 02:49:35.958747,2037.04,595,purchase,Houston,0
85296,2024-09-03 01:55:35.958750,3786.91,719,refund,Phoenix,0
85297,2024-04-21 02:36:35.958754,1451.06,401,refund,Los Angeles,0
85298,2023-12-15 04:04:35.958757,2861.07,892,refund,Dallas,0
85299,2024-01-25 04:16:35.958760,3373.05,351,purchase,San Antonio,0
85300,2023-11-27 00:52:35.958765,2060.0,162,purchase,New York,0
85301,2023-11-19 07:48:35.958771,1559.89,718,purchase,New York,0
85302,2023-12-24 09:49:35.958776,895.36,66,refund,Dallas,0
85303,2023-11-12 01:28:35.958782,3272.25,342,refund,New York,0
85304,2024-01-04 16:12:35.958789,90.17,21,purchase,Dallas,0
85305,2023-12-30 21:14:35.958792,4911.0,280,purchase,San Antonio,0
85306,2024-05-17 18:22:35.958795,1941.2,422,purchase,San Diego,0
85307,2024-07-12 05:16:35.958798,1417.06,279,refund,Chicago,0
85308,2024-03-21 13:27:35.958802,2783.03,347,refund,Phoenix,0
85309,2024-04-16 22:27:35.958805,4326.0,650,purchase,Dallas,0
85310,2023-11-05 02:42:35.958808,871.39,63,refund,San Diego,0
85311,2024-04-29 05:06:35.958812,1687.0,664,refund,Chicago,0
85312,2023-11-13 17:05:35.958815,3492.82,147,refund,Los Angeles,0
85313,2023-12-08 20:56:35.958818,3959.52,252,purchase,San Jose,0
85314,2024-06-18 03:43:35.958822,3635.02,434,refund,Philadelphia,0
85315,2024-05-03 20:08:35.958825,771.85,711,refund,New York,0
85316,2024-07-02 01:27:35.958829,4579.99,720,purchase,Philadelphia,0
85317,2024-06-01 03:26:35.958832,2565.22,343,purchase,Phoenix,0
85318,2024-07-04 07:12:35.958835,2635.91,450,purchase,Dallas,0
85319,2024-10-02 12:15:35.958838,3099.61,199,refund,Phoenix,0
85320,2024-10-13 00:26:35.958842,4334.07,119,refund,San Diego,0
85321,2024-07-23 11:59:35.958845,872.76,843,purchase,Chicago,0
85322,2024-07-25 02:22:35.958849,687.02,445,purchase,San Antonio,0
85323,2024-09-03 20:34:35.958852,1182.79,932,refund,San Jose,0
85324,2024-01-11 18:10:35.958855,3056.17,158,purchase,Los Angeles,0
85325,2024-09-12 04:05:35.958859,4792.36,892,purchase,Phoenix,0
85326,2024-07-08 05:29:35.958862,3447.95,68,refund,San Diego,0
85327,2024-09-21 11:36:35.958865,2649.67,198,purchase,Los Angeles,0
85328,2024-03-31 12:27:35.958869,562.27,268,purchase,Los Angeles,0
85329,2023-10-29 11:13:35.958872,183.37,234,purchase,San Diego,0
85330,2024-09-12 23:36:35.958875,2652.11,181,purchase,San Jose,0
85331,2024-03-30 15:59:35.958879,102.53,717,purchase,Los Angeles,0
85332,2023-12-21 22:30:35.958882,4166.46,372,refund,Dallas,0
85333,2024-05-15 15:44:35.958885,2989.54,356,refund,San Diego,0
85334,2024-09-23 20:19:35.958888,3736.66,548,purchase,Dallas,0
85335,2024-04-17 21:11:35.958892,2554.02,614,refund,Los Angeles,0
85336,2024-05-28 18:39:35.958895,1448.45,102,purchase,San Diego,0
85337,2024-03-04 05:27:35.958898,2355.87,31,refund,Phoenix,0
85338,2024-10-07 04:53:35.958902,90.97,614,purchase,Houston,0
85339,2024-09-11 22:36:35.958905,1525.41,157,refund,San Jose,0
85340,2024-09-09 20:12:35.958909,3645.22,847,refund,San Antonio,0
85341,2024-09-10 21:01:35.958912,2095.0,639,refund,San Antonio,0
85342,2024-04-08 19:40:35.958915,997.17,533,purchase,Los Angeles,0
85343,2023-12-25 20:34:35.958919,429.32,721,purchase,New York,0
85344,2024-03-13 04:42:35.958922,199.94,666,purchase,Los Angeles,0
85345,2024-07-30 18:11:35.958925,1693.19,194,refund,San Diego,0
85346,2024-04-03 13:37:35.958929,4719.31,775,refund,Los Angeles,0
85347,2024-03-27 14:58:35.958932,249.95,464,purchase,Houston,0
85348,2024-06-20 14:00:35.958935,3878.37,43,refund,Chicago,0
85349,2024-01-15 19:12:35.958938,517.05,580,refund,New York,0
85350,2023-12-03 23:58:35.958942,2101.02,170,purchase,New York,0
85351,2024-10-09 14:01:35.958945,2534.41,336,refund,San Diego,0
85352,2024-03-27 21:28:35.958948,2342.54,729,purchase,San Diego,0
85353,2024-05-25 13:27:35.958951,3346.19,857,refund,San Diego,0
85354,2024-09-07 04:29:35.958955,1960.43,476,purchase,Phoenix,0
85355,2024-05-27 06:40:35.958958,1644.29,486,refund,Los Angeles,0
85356,2024-03-13 12:33:35.958961,4318.12,384,purchase,Houston,0
85357,2024-08-22 15:02:35.958965,1259.46,676,purchase,Chicago,0
85358,2024-07-28 20:20:35.958968,3398.6,136,refund,Philadelphia,0
85359,2024-05-18 01:49:35.958971,603.65,297,refund,San Jose,0
85360,2023-10-26 18:57:35.958975,3882.8,271,refund,San Antonio,0
85361,2024-01-16 17:22:35.958978,1358.41,387,refund,San Jose,0
85362,2024-05-23 12:42:35.958981,269.71,660,refund,San Jose,0
85363,2024-04-26 06:14:35.958986,1447.72,296,refund,Los Angeles,0
85364,2024-05-20 18:25:35.958991,3606.91,180,refund,Houston,0
85365,2024-08-10 07:03:35.958994,4984.11,712,refund,Phoenix,0
85366,2024-10-10 10:05:35.958997,285.09,305,purchase,San Diego,0
85367,2024-04-20 20:30:35.959000,2343.39,713,purchase,San Jose,0
85368,2024-02-14 07:29:35.959004,2739.68,528,refund,San Diego,0
85369,2023-11-23 13:07:35.959007,3281.27,401,refund,San Diego,0
85370,2024-09-28 08:27:35.959011,1890.93,432,refund,Philadelphia,0
85371,2024-06-08 10:21:35.959014,2486.92,733,refund,Los Angeles,0
85372,2024-04-23 22:12:35.959017,1910.26,465,purchase,Philadelphia,0
85373,2023-12-11 08:12:35.959020,3154.48,187,refund,Dallas,0
85374,2024-05-19 21:32:35.959023,4091.32,210,purchase,San Diego,0
85375,2024-09-01 16:54:35.959027,693.33,903,refund,San Jose,0
85376,2024-07-24 01:21:35.959030,4023.63,901,purchase,San Antonio,0
85377,2024-08-04 20:18:35.959033,1484.48,24,refund,Houston,0
85378,2023-10-21 17:28:35.959036,2453.05,350,refund,Los Angeles,0
85379,2023-11-10 15:06:35.959040,1190.69,578,purchase,Dallas,0
85380,2023-12-07 19:58:35.959043,1936.34,488,purchase,Los Angeles,0
85381,2024-06-03 04:20:35.959046,1189.09,388,purchase,San Jose,0
85382,2024-02-25 17:07:35.959050,2706.29,956,refund,New York,0
85383,2024-04-29 17:49:35.959053,3913.76,324,purchase,Houston,0
85384,2024-04-11 07:41:35.959056,3682.15,15,purchase,San Diego,0
85385,2024-06-07 23:07:35.959060,3471.56,745,refund,Houston,0
85386,2024-09-01 11:30:35.959063,2355.7,732,purchase,Phoenix,0
85387,2024-03-09 23:32:35.959066,4076.94,202,purchase,Houston,0
85388,2024-04-08 21:08:35.959069,599.64,17,purchase,Dallas,0
85389,2024-04-11 00:54:35.959072,4279.0,438,purchase,New York,0
85390,2023-11-17 03:44:35.959076,1892.83,140,refund,Phoenix,0
85391,2024-10-18 14:22:35.959079,841.74,703,purchase,Houston,0
85392,2023-12-24 12:07:35.959082,1864.92,822,refund,New York,0
85393,2024-07-30 01:29:35.959086,258.06,483,refund,San Antonio,0
85394,2024-06-02 22:34:35.959089,1298.01,489,purchase,Phoenix,0
85395,2024-05-25 06:55:35.959092,3878.04,673,refund,Los Angeles,0
85396,2023-12-10 08:22:35.959096,2535.43,902,refund,Houston,0
85397,2023-11-17 22:03:35.959099,985.58,921,purchase,San Diego,0
85398,2024-02-15 07:39:35.959102,4120.88,403,purchase,Los Angeles,0
85399,2023-10-30 21:35:35.959106,2889.01,265,purchase,San Antonio,0
85400,2024-10-16 07:43:35.959109,4584.42,307,purchase,Houston,0
85401,2024-03-04 12:19:35.959113,109.36,23,refund,Los Angeles,0
85402,2023-12-31 23:10:35.959116,4226.93,218,refund,New York,1
85403,2024-06-06 14:24:35.959119,663.69,719,purchase,Houston,0
85404,2024-08-17 02:07:35.959122,4074.25,268,refund,San Antonio,0
85405,2023-11-22 02:29:35.959126,1025.74,806,refund,Chicago,0
85406,2024-03-02 13:58:35.959129,341.33,339,refund,San Jose,0
85407,2024-06-28 17:52:35.959133,2151.07,253,refund,San Antonio,0
85408,2024-10-05 06:52:35.959136,4819.57,281,refund,San Diego,0
85409,2023-12-15 06:39:35.959139,4241.73,521,purchase,Philadelphia,0
85410,2024-02-11 21:27:35.959142,1369.16,304,refund,Philadelphia,0
85411,2024-04-04 17:25:35.959146,4579.85,882,purchase,Chicago,0
85412,2024-08-14 11:05:35.959149,2712.34,861,refund,San Jose,0
85413,2024-06-12 11:38:35.959152,4367.61,767,refund,San Jose,0
85414,2024-09-12 02:32:35.959156,2708.89,113,refund,New York,0
85415,2024-02-19 07:14:35.959159,1673.23,582,refund,San Jose,0
85416,2024-10-10 19:47:35.959162,1598.81,503,refund,Chicago,0
85417,2024-06-26 20:55:35.959165,716.78,500,refund,San Antonio,0
85418,2024-03-26 01:44:35.959169,1212.71,86,purchase,San Jose,0
85419,2023-11-15 22:16:35.959172,2332.88,220,purchase,San Antonio,0
85420,2024-03-24 16:44:35.959175,3815.95,854,refund,Chicago,0
85421,2024-08-03 10:39:35.959179,761.64,327,purchase,San Diego,0
85422,2023-10-27 15:22:35.959182,2358.94,114,purchase,Chicago,0
85423,2024-07-07 09:27:35.959185,2037.3,8,purchase,Los Angeles,0
85424,2024-01-18 13:41:35.959188,1882.17,805,purchase,Chicago,0
85425,2024-09-05 10:16:35.959192,4803.91,863,purchase,Los Angeles,0
85426,2024-07-05 23:39:35.959195,3177.56,707,purchase,Houston,0
85427,2024-03-06 10:42:35.959198,4721.41,920,purchase,Dallas,0
85428,2024-02-22 00:21:35.959202,2486.31,580,refund,San Antonio,1
85429,2023-11-19 03:58:35.959205,3570.8,378,purchase,San Diego,0
85430,2024-04-13 15:28:35.959208,4218.13,808,refund,Philadelphia,0
85431,2023-11-13 18:26:35.959212,4908.49,141,refund,Dallas,0
85432,2024-05-14 20:45:35.959215,1377.39,854,purchase,Dallas,0
85433,2024-08-19 17:47:35.959218,3791.36,803,refund,San Diego,0
85434,2023-10-21 22:06:35.959221,3742.69,378,purchase,New York,0
85435,2024-06-24 18:13:35.959225,1723.1,314,refund,San Jose,0
85436,2024-04-30 00:28:35.959228,727.73,925,refund,San Jose,0
85437,2023-12-27 10:23:35.959231,2539.49,542,purchase,Los Angeles,0
85438,2023-11-08 00:05:35.959235,2903.86,870,refund,Los Angeles,0
85439,2024-08-02 21:26:35.959238,2428.48,343,purchase,Philadelphia,0
85440,2024-07-10 06:40:35.959242,4806.03,712,refund,Chicago,0
85441,2024-09-14 15:21:35.959245,246.93,394,refund,San Jose,0
85442,2023-12-23 05:52:35.959248,894.43,103,refund,Philadelphia,0
85443,2024-08-01 20:20:35.959251,2591.7,420,purchase,Chicago,0
85444,2024-09-02 19:57:35.959255,4749.49,944,purchase,Dallas,0
85445,2024-02-06 11:47:35.959258,3366.39,893,purchase,Houston,0
85446,2024-04-12 00:58:35.959261,4546.97,485,purchase,Philadelphia,0
85447,2023-12-31 16:36:35.959265,4189.15,384,purchase,San Diego,0
85448,2023-12-07 19:34:35.959268,2768.18,712,refund,Los Angeles,0
85449,2024-02-11 05:36:35.959271,3049.37,273,purchase,Chicago,0
85450,2024-01-12 23:05:35.959275,2152.27,377,purchase,Phoenix,0
85451,2024-01-04 15:31:35.959278,2143.33,88,refund,San Diego,0
85452,2024-08-01 22:37:35.959282,247.95,356,purchase,San Antonio,0
85453,2024-02-13 11:18:35.959285,1884.26,817,purchase,Philadelphia,0
85454,2023-12-15 16:21:35.959288,2436.68,983,refund,San Antonio,0
85455,2024-09-10 22:57:35.959291,4141.62,9,purchase,Philadelphia,1
85456,2023-11-18 05:43:35.959295,3041.13,274,purchase,San Antonio,0
85457,2024-06-27 15:00:35.959298,2059.25,401,refund,San Diego,0
85458,2024-10-17 00:09:35.959301,489.46,562,purchase,San Jose,0
85459,2024-10-12 09:03:35.959304,3577.45,91,purchase,Houston,0
85460,2024-02-05 00:01:35.959308,1636.85,251,purchase,Los Angeles,0
85461,2024-10-19 03:48:35.959311,1108.07,644,refund,Houston,0
85462,2024-08-16 02:32:35.959314,3388.82,892,refund,Los Angeles,0
85463,2024-08-28 21:09:35.959318,4554.93,833,refund,Chicago,0
85464,2024-03-12 01:32:35.959321,4200.16,346,purchase,Dallas,0
85465,2023-12-10 07:45:35.959324,1519.46,626,purchase,San Jose,0
85466,2024-07-24 23:14:35.959328,3565.26,289,purchase,San Antonio,0
85467,2024-08-31 02:54:35.959331,3349.28,361,refund,New York,0
85468,2023-11-09 05:23:35.959334,200.65,461,purchase,Houston,0
85469,2024-06-21 04:10:35.959338,1344.54,586,refund,Phoenix,0
85470,2024-07-19 19:34:35.959341,2984.92,120,refund,Philadelphia,0
85471,2024-09-20 14:22:35.959344,260.63,323,purchase,Los Angeles,0
85472,2024-07-24 16:30:35.959348,4420.16,159,purchase,New York,0
85473,2024-06-09 13:45:35.959351,141.72,318,refund,Chicago,0
85474,2023-12-27 09:00:35.959354,3197.63,964,refund,San Diego,0
85475,2024-04-06 22:55:35.959358,1806.87,733,purchase,Phoenix,0
85476,2024-09-20 10:31:35.959361,1401.15,540,refund,Chicago,0
85477,2024-07-22 17:10:35.959364,2304.99,893,purchase,Philadelphia,0
85478,2024-04-02 05:15:35.959367,1425.6,239,purchase,San Diego,0
85479,2023-11-26 05:26:35.959371,4493.25,582,purchase,San Antonio,0
85480,2024-04-23 14:06:35.959374,554.1,637,refund,Los Angeles,0
85481,2024-07-18 20:54:35.959377,2084.54,453,refund,New York,0
85482,2024-08-20 16:26:35.959383,1813.92,248,purchase,Dallas,0
85483,2024-09-13 10:19:35.959389,1692.1,558,purchase,Houston,0
85484,2023-11-22 14:04:35.959394,2095.29,474,refund,Philadelphia,0
85485,2024-01-28 19:02:35.959400,4162.53,515,refund,San Diego,0
85486,2024-04-20 11:31:35.959404,4155.08,34,purchase,New York,0
85487,2024-01-27 20:01:35.959407,296.2,975,refund,Phoenix,0
85488,2023-11-28 12:37:35.959410,408.11,157,purchase,Dallas,0
85489,2024-10-15 08:15:35.959414,569.96,317,purchase,Los Angeles,0
85490,2024-08-27 01:27:35.959417,333.12,284,purchase,Philadelphia,0
85491,2024-04-29 09:02:35.959421,959.18,831,refund,San Diego,0
85492,2024-06-29 01:23:35.959425,721.17,126,refund,Chicago,0
85493,2023-11-12 17:52:35.959431,1623.42,480,purchase,San Antonio,0
85494,2023-11-03 08:24:35.959436,4854.33,403,refund,Dallas,0
85495,2024-03-17 08:30:35.959442,4024.82,82,refund,San Diego,0
85496,2024-05-31 07:37:35.959448,2584.59,824,refund,New York,0
85497,2023-11-05 17:04:35.959452,240.06,823,purchase,Philadelphia,0
85498,2024-06-03 14:00:35.959455,3612.85,565,purchase,Philadelphia,0
85499,2023-12-18 15:11:35.959458,954.68,958,refund,San Diego,0
85500,2024-10-18 10:31:35.959462,4550.31,511,purchase,San Antonio,0
85501,2024-07-08 06:00:35.959465,4809.84,292,refund,San Diego,0
85502,2024-08-27 07:16:35.959468,2618.97,616,refund,Chicago,0
85503,2023-11-15 01:18:35.959472,976.45,147,purchase,Los Angeles,0
85504,2024-05-22 15:21:35.959475,341.3,931,purchase,Philadelphia,0
85505,2024-07-22 01:25:35.959478,247.39,759,purchase,Dallas,0
85506,2023-12-27 09:10:35.959482,3217.88,511,refund,Houston,0
85507,2024-01-25 09:01:35.959485,92.09,259,purchase,Houston,0
85508,2024-06-16 07:03:35.959488,3824.81,472,purchase,Phoenix,0
85509,2023-10-21 13:13:35.959491,2309.76,922,refund,Chicago,0
85510,2023-12-10 22:29:35.959495,4459.4,239,refund,Los Angeles,0
85511,2024-08-07 16:41:35.959498,2986.83,827,purchase,Philadelphia,0
85512,2024-09-14 07:26:35.959502,3540.36,222,refund,Dallas,0
85513,2024-01-03 08:18:35.959505,1532.3,188,purchase,New York,0
85514,2024-07-22 20:13:35.959508,223.59,159,refund,Houston,0
85515,2024-08-10 00:52:35.959512,4377.74,19,refund,Houston,0
85516,2024-02-11 15:25:35.959515,1450.4,288,purchase,Phoenix,0
85517,2024-07-07 16:28:35.959518,661.88,598,refund,Dallas,0
85518,2024-04-17 18:05:35.959522,2442.46,860,purchase,Phoenix,0
85519,2023-10-22 04:02:35.959525,1816.92,565,refund,Chicago,0
85520,2024-06-09 10:00:35.959529,2152.04,65,purchase,San Jose,0
85521,2024-06-15 22:38:35.959532,3767.53,721,purchase,San Jose,0
85522,2024-05-02 11:29:35.959535,316.0,112,refund,Los Angeles,0
85523,2024-07-19 15:44:35.959539,3882.49,276,refund,Los Angeles,0
85524,2023-11-07 05:58:35.959542,3086.91,286,purchase,Los Angeles,0
85525,2023-12-26 10:48:35.959546,4008.76,571,refund,San Jose,0
85526,2024-09-06 08:41:35.959551,3387.6,42,purchase,New York,0
85527,2023-11-28 21:38:35.959557,4905.38,523,purchase,Dallas,0
85528,2023-11-13 01:10:35.959563,1204.25,164,purchase,San Diego,0
85529,2023-10-30 11:35:35.959569,688.49,713,purchase,San Jose,0
85530,2024-04-15 17:15:35.959575,4739.16,276,purchase,New York,0
85531,2023-11-21 19:30:35.959582,1561.23,524,purchase,New York,0
85532,2024-04-02 01:38:35.959586,4706.98,978,refund,Dallas,0
85533,2024-08-06 15:01:35.959590,1848.17,299,refund,San Diego,0
85534,2024-08-29 10:50:35.959593,1290.15,474,refund,San Antonio,0
85535,2024-07-02 22:37:35.959597,2529.79,534,purchase,New York,0
85536,2024-04-17 00:42:35.959600,825.34,688,refund,Chicago,0
85537,2023-12-12 10:51:35.959603,1045.68,197,purchase,San Jose,0
85538,2024-06-11 08:51:35.959607,842.61,234,refund,Phoenix,0
85539,2024-06-30 06:45:35.959610,4312.26,703,refund,San Jose,0
85540,2023-11-15 12:47:35.959613,2388.94,184,refund,Philadelphia,0
85541,2024-04-08 17:56:35.959616,3066.23,416,refund,San Diego,0
85542,2023-12-30 04:57:35.959620,373.51,859,refund,Dallas,0
85543,2024-06-01 11:54:35.959623,3285.48,878,purchase,Chicago,0
85544,2024-09-18 05:29:35.959627,4888.21,579,purchase,Los Angeles,0
85545,2024-04-27 15:23:35.959630,3558.43,80,refund,San Jose,0
85546,2024-06-11 20:58:35.959633,1755.56,87,purchase,Chicago,0
85547,2024-09-10 08:58:35.959637,2976.17,808,purchase,San Diego,0
85548,2024-04-21 16:39:35.959640,1401.88,280,purchase,Chicago,0
85549,2024-01-12 01:43:35.959643,2402.04,842,purchase,Phoenix,0
85550,2024-01-05 00:52:35.959647,1043.85,107,refund,Chicago,0
85551,2023-12-28 19:48:35.959650,3027.6,368,purchase,Dallas,0
85552,2024-03-11 05:33:35.959653,539.02,814,refund,Chicago,0
85553,2023-12-20 02:44:35.959656,2942.79,963,refund,Houston,0
85554,2024-03-18 04:14:35.959660,4520.9,345,purchase,San Jose,0
85555,2024-09-20 21:36:35.959663,476.83,235,purchase,San Diego,0
85556,2024-08-19 21:27:35.959666,4713.26,712,purchase,New York,0
